date,time edt,temp c,spcond (ms/cm),ph,do (mg/l),do (%),turbidity (fnu),chlorophyll (rfu),phycocyanin (rfu),est. cyano (cells/ml),est.chl a (ug/l)
06/19/2025,23:15,23.75,.64,7.44,7.3,86.4,3.09,2.81,.31,37600,10.6
06/19/2025,23:30,23.73,.6,7.44,7.29,86.3,3.05,2.54,.31,36600,10.5
06/19/2025,23:45,23.72,.65,7.41,7.23,85.6,3.09,2.43,.33,36600,10.5
06/20/2025,00:00,23.7,.64,7.42,7.18,85,3,2.59,.35,35800,10.7
06/20/2025,00:15,23.67,.62,7.42,7.17,84.8,3.09,2.42,.33,36200,10.7
06/20/2025,00:30,23.66,.64,7.42,7.18,84.9,3.08,2.44,.33,36500,10.7
06/20/2025,00:45,23.65,.6,7.4,7.03,83.1,2.97,2.46,.33,36000,10.6
06/20/2025,01:00,23.64,.65,7.41,7.1,84,3.14,2.41,.29,36500,10.5
06/20/2025,01:15,23.62,.63,7.41,7.13,84.3,3.07,2.48,.35,36200,10.5
06/20/2025,01:30,23.62,.62,7.42,7.14,84.4,3.12,2.55,.33,36500,10.5
06/20/2025,01:45,23.6,.66,7.42,7.13,84.2,3.06,2.51,.37,36200,10.5
06/20/2025,02:00,23.6,.66,7.41,7.14,84.3,3.18,2.42,.34,36500,10.5
06/20/2025,02:15,23.58,.64,7.41,7.16,84.5,3.19,2.25,.3,36900,10.5
06/20/2025,02:30,23.57,.64,7.4,7.07,83.5,3.12,2.3,.33,37400,10.4
06/20/2025,02:45,23.55,.64,7.4,7.09,83.7,3.11,2.35,.3,37400,10.4
06/20/2025,03:00,23.54,.64,7.4,7.07,83.4,3.16,2.29,.34,37400,10.3
06/20/2025,03:15,23.52,.65,7.39,6.99,82.4,3.07,2.3,.33,37400,10.1
06/20/2025,03:30,23.49,.65,7.4,7.02,82.7,3.06,2.25,.3,37200,10
06/20/2025,03:45,23.46,.64,7.4,6.99,82.3,2.98,2.33,.33,37200,10
06/20/2025,04:00,23.45,.65,7.4,7.04,83,3.03,2.34,.33,36600,10
06/20/2025,04:15,23.42,.65,7.39,6.96,82,3.12,2.22,.3,36600,10
06/20/2025,04:30,23.42,.65,7.4,7.03,82.8,3.19,2.14,.32,36600,10
06/20/2025,04:45,23.39,.65,7.39,7.02,82.6,3.09,2.13,.32,36400,9.9
06/20/2025,05:00,23.38,.65,7.39,6.95,81.8,3.11,2.08,.29,36400,9.8
06/20/2025,05:15,23.35,.65,7.39,6.93,81.4,3.04,2.06,.29,36200,9.5
06/20/2025,05:30,23.34,.64,7.39,6.99,82.2,3.03,1.99,.27,36000,9.4
06/20/2025,05:45,23.32,.65,7.4,6.96,81.8,3.01,1.99,.27,36000,9.1
06/20/2025,06:00,23.32,.65,7.4,7.01,82.4,3.02,2.02,.3,36000,9
06/20/2025,06:15,23.31,.65,7.4,7,82.2,3.02,2,.31,35200,8.9
06/20/2025,06:30,23.3,.65,7.36,7,82.2,3.13,2,.28,35200,8.8
06/20/2025,06:45,23.27,.65,7.41,7.03,82.5,3.01,1.92,.32,34900,8.8
06/20/2025,07:00,23.24,.65,7.4,7.04,82.5,3.11,1.97,.3,34900,8.8
06/20/2025,07:15,23.24,.65,7.41,7.05,82.7,3.09,1.98,.31,34900,8.8
06/20/2025,07:30,23.22,.65,7.41,7.06,82.8,3.09,1.94,.31,35700,8.9
06/20/2025,07:45,23.22,.66,7.42,7.07,82.9,3.07,2.04,.3,36400,8.9
06/20/2025,08:00,23.22,.66,7.42,7.09,83.2,3.2,1.98,.32,36600,8.9
06/20/2025,08:15,23.22,.66,7.43,7.11,83.4,3.07,2.02,.3,36600,8.9
06/20/2025,08:30,23.22,.67,7.42,7.1,83.3,3.04,2,.34,36400,8.9
06/20/2025,08:45,23.21,.66,7.42,7.08,83,3.08,2.07,.31,36500,8.9
06/20/2025,09:00,23.23,.66,7.42,7.11,83.4,3.07,2.01,.35,36200,9
06/20/2025,09:15,23.23,.66,7.43,7.1,83.3,2.98,2.04,.33,36100,9.1
06/20/2025,09:30,23.25,.66,7.43,7.1,83.3,3.04,2.06,.31,36100,9.1
06/20/2025,09:45,23.25,.67,7.43,7.1,83.3,3.05,2.08,.33,35800,9.2
06/20/2025,10:00,23.26,.67,7.43,7.1,83.4,3.02,1.99,.27,35500,9.2
06/20/2025,10:15,23.28,.67,7.43,7.11,83.5,3.03,1.97,.32,35300,9.2
06/20/2025,10:30,23.3,.68,7.44,7.11,83.5,2.98,1.96,.31,35200,9.1
06/20/2025,10:45,23.31,.67,7.43,7.12,83.6,3.01,2.01,.27,34900,9.1
06/20/2025,11:00,23.35,.68,7.43,7.12,83.7,3.04,2,.29,34900,9
06/20/2025,11:15,23.41,.67,7.44,7.13,83.9,2.96,2,.32,34900,9
06/20/2025,11:30,23.47,.67,7.44,7.17,84.5,2.95,2.03,.31,34700,9
06/20/2025,11:45,23.52,.67,7.44,7.2,84.9,2.96,2.07,.32,34200,9
06/20/2025,12:00,23.63,.67,7.47,7.28,86,2.96,2.16,.34,33500,9
06/20/2025,12:15,23.75,.67,7.49,7.4,87.6,2.91,2.28,.35,33300,9.1
06/20/2025,12:30,23.81,.67,7.5,7.45,88.3,2.97,2.47,.4,33300,9.2
06/20/2025,12:45,23.81,.67,7.5,7.44,88.2,2.92,2.43,.35,33300,9.5
06/20/2025,13:00,23.88,.67,7.51,7.46,88.6,2.91,2.42,.34,33200,9.9
06/20/2025,13:15,23.93,.67,7.51,7.5,89.1,2.93,2.56,.37,32800,10.3
06/20/2025,13:30,23.96,.67,7.5,7.48,88.9,2.98,2.58,.36,32900,10.6
06/20/2025,13:45,24.04,.67,7.52,7.55,89.9,2.95,2.6,.4,32800,10.7
06/20/2025,14:00,24.14,.67,7.55,7.65,91.3,2.93,2.63,.35,32500,10.9
06/20/2025,14:15,24.17,.67,7.56,7.67,91.6,3.02,2.75,.42,32800,11.2
06/20/2025,14:30,24.17,.67,7.56,7.68,91.6,2.91,2.77,.41,32500,11.2
06/20/2025,14:45,23.95,.67,7.53,7.55,89.7,3.16,2.53,.34,32800,11.2
06/20/2025,15:00,24.32,.67,7.57,7.76,92.8,2.98,2.64,.35,33400,11.3
06/20/2025,15:15,24.32,.67,7.6,7.83,93.8,3.05,2.9,.44,33800,11.5
06/20/2025,15:30,24.21,.67,7.58,7.73,92.3,3.01,2.64,.34,34200,11.5
06/20/2025,15:45,24.08,.67,7.57,7.68,91.5,3.1,2.95,.4,34700,11.6
06/20/2025,16:00,24.14,.67,7.59,7.75,92.5,3.04,2.86,.41,35100,12.1
06/20/2025,16:15,23.76,.67,7.53,7.51,89,3.21,2.49,.33,35500,11.7
06/20/2025,16:30,24.07,.67,7.51,7.77,92.6,3.06,2.96,.43,35700,11.8
06/20/2025,16:45,24.26,.67,7.64,7.92,94.8,2.96,3.05,.41,35500,12.5
06/20/2025,17:00,23.86,.68,7.54,7.61,90.4,3.18,2.71,.39,35700,12.5
06/20/2025,17:15,24.19,.67,7.63,7.92,94.6,3.08,2.99,.43,36100,12.6
06/20/2025,17:30,24.22,.67,7.66,7.98,95.4,3.03,3.09,.41,36100,12.8
06/20/2025,17:45,24.15,.67,7.64,7.93,94.7,3.04,3.03,.41,35600,12.8
06/20/2025,18:00,24.08,.67,7.63,7.89,94,3.11,2.91,.4,36100,12.8
06/20/2025,18:15,24.05,.67,7.62,7.89,93.9,3.03,3.04,.42,35600,12.9
06/20/2025,18:30,24,.67,7.62,7.88,93.8,3.04,2.94,.42,35300,12.9
06/20/2025,18:45,24.02,.67,7.63,7.89,94,3.01,2.87,.37,35300,12.8
06/20/2025,19:00,24,.67,7.63,7.89,93.8,2.94,2.96,.43,35200,12.9
06/20/2025,19:15,23.93,.68,7.61,7.82,93,3.06,3.02,.4,35200,12.9
06/20/2025,19:30,23.9,.68,7.6,7.81,92.7,3.05,3.08,.43,35300,12.9
06/20/2025,19:45,23.92,.67,7.63,7.85,93.3,3,3,.36,35200,12.8
06/20/2025,20:00,23.86,.67,7.63,7.84,93.1,3.03,3.08,.43,35100,13
06/20/2025,20:15,23.82,.68,7.62,7.82,92.7,3,2.99,.42,34800,13
06/20/2025,20:30,23.77,.68,7.62,7.79,92.4,2.89,3.18,.41,34400,13
06/20/2025,20:45,23.72,.68,7.59,7.71,91.3,2.98,3.04,.39,34300,13
06/20/2025,21:00,23.67,.68,7.57,7.62,90.1,3.02,3.32,.44,34600,13.1
06/20/2025,21:15,23.61,.69,7.55,7.55,89.2,3.03,2.96,.4,34600,13.1
06/20/2025,21:30,23.58,.69,7.54,7.51,88.7,3.01,2.97,.39,34400,12.9
06/20/2025,21:45,23.55,.69,7.53,7.47,88.2,3.03,3.09,.41,34700,13.1
06/20/2025,22:00,23.52,.71,7.5,7.36,86.8,3.14,2.83,.4,34700,12.9
06/20/2025,22:15,23.49,.7,7.51,7.38,87,3.02,2.77,.39,34800,12.8
06/20/2025,22:30,23.48,.71,7.5,7.35,86.7,2.98,3.1,.4,34800,12.8
06/20/2025,22:45,23.45,.7,7.51,7.35,86.6,3,2.9,.4,34800,12.7
06/20/2025,23:00,23.43,.7,7.51,7.33,86.3,3.09,2.8,.37,34900,12.6
06/20/2025,23:15,23.42,.71,7.5,7.29,85.8,3.04,2.72,.39,34900,12.3
06/20/2025,23:30,23.42,.72,7.49,7.25,85.4,3.07,2.35,.33,35200,12.2
06/20/2025,23:45,23.36,.72,7.49,7.29,85.7,3.03,2.54,.36,35200,12.1
06/21/2025,00:00,23.34,.72,7.49,7.28,85.5,3.06,2.82,.37,35200,12
06/21/2025,00:15,23.35,.72,7.49,7.29,85.7,3.04,2.76,.4,35300,11.9
06/21/2025,00:30,23.36,.74,7.48,7.28,85.6,3.06,2.64,.37,35600,11.7
06/21/2025,00:45,23.31,.73,7.48,7.22,84.8,2.88,2.75,.4,35600,11.7
06/21/2025,01:00,23.23,.72,7.49,7.22,84.8,2.96,2.77,.41,35300,11.8
06/21/2025,01:15,23.19,.72,7.48,7.2,84.4,3.09,2.5,.37,35600,11.6
06/21/2025,01:30,23.17,.72,7.48,7.16,83.9,2.91,2.62,.38,35200,11.6
06/21/2025,01:45,23.15,.72,7.48,7.18,84.1,3,2.85,.38,34800,11.9
06/21/2025,02:00,23.11,.73,7.48,7.21,84.4,3.01,2.41,.36,34400,11.7
06/21/2025,02:15,23.1,.73,7.48,7.2,84.2,3.05,2.41,.31,34400,11.5
06/21/2025,02:30,23.1,.73,7.48,7.18,84,3.06,2.48,.37,34400,11.3
06/21/2025,02:45,23.07,.73,7.48,7.16,83.7,3.13,2.56,.34,35100,11.1
06/21/2025,03:00,23.06,.72,7.48,7.15,83.5,3.16,2.33,.36,35700,11
06/21/2025,03:15,23.04,.73,7.48,7.12,83.2,3.08,2.35,.38,35700,10.8
06/21/2025,03:30,23.01,.73,7.48,7.09,82.8,3.16,2.34,.29,36100,10.7
06/21/2025,03:45,22.98,.73,7.48,7.1,82.9,3.15,2.32,.31,37000,10.5
06/21/2025,04:00,22.98,.73,7.48,7.1,83,3.33,2.36,.35,37900,10.4
06/21/2025,04:15,22.95,.73,7.47,7.07,82.5,3.26,2.28,.34,38300,10.3
06/21/2025,04:30,22.91,.73,7.47,7.06,82.3,3.06,2.4,.38,38300,10.3
06/21/2025,04:45,22.91,.74,7.46,7.02,81.8,3,2.34,.36,38300,10.4
06/21/2025,05:00,22.89,.74,7.46,7.02,81.8,3.02,2.58,.39,37200,10.4
06/21/2025,05:15,22.86,.74,7.45,6.99,81.4,2.84,2.45,.37,37000,10.4
06/21/2025,05:30,22.85,.74,7.45,6.97,81.2,2.93,2.57,.38,35300,10.6
06/21/2025,05:45,22.85,.74,7.45,6.97,81.1,3,2.02,.37,34600,10.7
06/21/2025,06:00,22.84,.74,7.45,6.98,81.3,3.02,2.35,.37,34600,10.7
06/21/2025,06:15,22.81,.74,7.46,6.98,81.3,3.14,2.21,.34,34600,10.7
06/21/2025,06:30,22.81,.74,7.46,6.98,81.2,3.13,2.11,.35,34600,10.6
06/21/2025,06:45,22.79,.74,7.45,6.96,80.9,3.12,1.86,.36,34800,10.4
06/21/2025,07:00,22.78,.75,7.46,6.95,80.9,3.21,2.11,.38,36100,10.1
06/21/2025,07:15,22.79,.75,7.46,6.97,81.1,3.09,2.03,.34,37000,9.9
06/21/2025,07:30,22.8,.75,7.46,6.97,81.1,3.2,2.19,.35,37500,9.8
06/21/2025,07:45,22.83,.74,7.45,7.03,81.9,3.31,2.18,.37,37800,9.9
06/21/2025,08:00,22.86,.74,7.48,7.07,82.4,3.27,2.15,.36,38700,9.8
06/21/2025,08:15,22.89,.74,7.48,7.08,82.5,3.3,2.16,.35,39600,9.8
06/21/2025,08:30,22.93,.74,7.49,7.11,82.9,3.2,2.17,.35,39600,9.9
06/21/2025,08:45,23.04,.74,7.49,7.12,83.2,3,2.11,.32,39600,9.8
06/21/2025,09:00,23.07,.75,7.49,7.15,83.6,3.14,2.37,.32,39400,9.9
06/21/2025,09:15,23.15,.75,7.5,7.17,84,3.22,2.11,.28,39700,9.9
06/21/2025,09:30,23.32,.74,7.51,7.25,85.2,3.26,2.04,.31,40400,9.7
06/21/2025,09:45,23.41,.75,7.5,7.22,85,3.18,1.77,.25,39700,9.5
06/21/2025,10:00,23.63,.74,7.52,7.34,86.7,2.8,1.82,.25,39200,9.3
06/21/2025,10:15,23.7,.74,7.52,7.36,87.1,2.92,1.88,.23,38400,9
06/21/2025,10:30,23.99,.74,7.53,7.4,88.1,2.92,1.95,.23,36100,8.5
06/21/2025,10:45,23.39,.74,7.52,7.35,86.4,3.03,2.28,.31,36500,8.5
06/21/2025,11:00,23.35,.74,7.46,7.38,86.8,2.95,2.24,.33,34000,8.5
06/21/2025,11:15,23.5,.74,7.51,7.35,86.6,3.12,2.21,.31,34000,8.6
06/21/2025,11:30,23.37,.74,7.51,7.36,86.6,3.17,2.16,.31,34000,8.8
06/21/2025,11:45,23.45,.75,7.52,7.39,87.1,3.01,2.27,.33,33800,9.5
06/21/2025,12:00,23.4,.75,7.51,7.34,86.4,3.4,2.12,.26,34800,9.5
06/21/2025,12:15,23.75,.74,7.56,7.59,89.9,2.81,2.35,.29,34800,9.6
06/21/2025,12:30,25.56,.74,7.59,7.71,94.5,2.54,1.9,.1,34800,9.6
06/21/2025,12:45,24.68,.74,7.57,7.65,92.3,2.74,2.11,.15,33800,9.4
06/21/2025,13:00,24.97,.75,7.54,7.55,91.5,2.66,2.05,.13,32000,9
06/21/2025,13:15,25.16,.74,7.56,7.61,92.6,2.79,2.1,.15,29200,8.2
06/21/2025,13:30,25.11,.74,7.56,7.64,92.8,2.74,2.04,.09,28300,7.6
06/21/2025,13:45,25.15,.75,7.57,7.67,93.2,2.77,2.13,.13,28000,7.5
06/21/2025,14:00,24.87,.75,7.56,7.67,92.7,2.8,2.18,.18,28000,7.5
06/21/2025,14:15,24.62,.75,7.56,7.66,92.3,2.82,2.38,.19,28000,7.5
06/21/2025,14:30,24.35,.76,7.5,7.41,88.8,3.01,1.99,.15,28700,7.6
06/21/2025,14:45,24.75,.76,7.52,7.47,90.1,3.3,1.96,.17,29100,7.5
06/21/2025,15:00,25.16,.75,7.55,7.6,92.4,3.22,2.12,.14,29400,7.6
06/21/2025,15:15,24.85,.76,7.54,7.57,91.5,2.95,2.2,.15,31400,7.7
06/21/2025,15:30,24.52,.76,7.55,7.69,92.4,3.01,2.38,.24,33800,7.8
06/21/2025,15:45,24.64,.75,7.61,7.98,96.1,2.79,2.61,.26,33800,8.1
06/21/2025,16:00,24.37,.75,7.64,8.11,97.2,2.93,2.74,.27,33800,8.4
06/21/2025,16:15,24.54,.76,7.56,7.74,93.1,3.07,2.55,.26,34600,8.7
06/21/2025,16:30,24.64,.76,7.57,7.82,94.3,2.91,2.64,.24,33800,9.6
06/21/2025,16:45,24.47,.77,7.53,7.68,92.3,3.09,2.72,.26,33800,10
06/21/2025,17:00,24.45,.76,7.56,7.81,93.7,3.09,2.88,.31,33800,10.2
06/21/2025,17:15,24.55,.77,7.49,7.53,90.5,3.01,2.58,.24,34600,10.2
06/21/2025,17:30,24.59,.77,7.49,7.5,90.3,2.92,2.62,.28,33500,10.3
06/21/2025,17:45,24.63,.77,7.51,7.58,91.3,2.9,2.57,.24,33500,10.3
06/21/2025,18:00,24.65,.76,7.51,7.58,91.4,2.94,2.66,.26,33700,10.3
06/21/2025,18:15,24.73,.76,7.52,7.59,91.6,2.9,2.57,.23,32500,10.1
06/21/2025,18:30,24.59,.77,7.49,7.52,90.5,2.9,2.45,.23,32500,10.1
06/21/2025,18:45,24.6,.77,7.49,7.49,90.2,2.84,2.72,.21,32000,10
06/21/2025,19:00,24.67,.77,7.49,7.52,90.6,2.92,2.63,.21,32000,9.9
06/21/2025,19:15,24.75,.77,7.5,7.55,91.1,2.82,2.68,.17,31700,9.9
06/21/2025,19:45,24.74,.77,7.5,7.52,90.7,2.86,2.79,.2,31700,9.8
06/21/2025,20:00,24.78,.76,7.51,7.57,91.5,2.82,2.76,.22,30700,9.9
06/21/2025,20:15,24.72,.76,7.49,7.49,90.4,3.06,2.77,.22,30700,10
06/21/2025,20:30,24.73,.76,7.5,7.49,90.3,2.85,3.14,.27,30500,10.1
06/21/2025,20:45,24.71,.76,7.49,7.48,90.2,2.84,3.07,.22,30500,10.2
06/21/2025,21:00,24.69,.76,7.5,7.48,90.2,2.84,2.75,.26,30200,10.2
06/21/2025,21:15,24.66,.76,7.5,7.45,89.8,2.94,2.64,.28,30500,10.2
06/21/2025,21:30,24.65,.76,7.49,7.44,89.7,2.87,2.71,.23,30600,10.3
06/21/2025,21:45,24.58,.76,7.47,7.39,89,3.03,2.41,.18,30700,10.2
06/21/2025,22:00,24.58,.76,7.49,7.39,88.9,2.89,2.69,.24,31200,10.3
06/21/2025,22:15,24.57,.76,7.49,7.41,89.1,2.9,2.66,.22,31200,10.2
06/21/2025,22:30,24.57,.76,7.49,7.41,89.2,2.8,2.66,.23,31200,10.1
06/21/2025,22:45,24.56,.76,7.48,7.38,88.8,2.75,2.45,.2,31200,10
06/21/2025,23:00,24.53,.77,7.47,7.29,87.6,2.76,2.59,.18,31200,9.9
06/21/2025,23:15,24.52,.76,7.48,7.31,87.9,2.78,2.53,.21,30100,9.8
06/21/2025,23:30,24.52,.76,7.5,7.48,89.9,2.77,2.43,.17,28900,9.5
06/21/2025,23:45,24.5,.76,7.49,7.44,89.4,2.87,2.42,.2,28900,9.5
06/22/2025,00:00,24.51,.76,7.48,7.38,88.7,2.73,2.39,.21,28500,9.3
06/22/2025,00:15,24.5,.76,7.48,7.36,88.5,2.75,2.43,.22,28300,9.1
06/22/2025,00:30,24.49,.76,7.47,7.33,88.1,2.76,2.4,.18,28200,9
06/22/2025,00:45,24.46,.76,7.47,7.35,88.2,2.84,2.33,.19,28300,9
06/22/2025,01:00,24.44,.76,7.47,7.33,87.9,2.73,2.29,.23,28300,9
06/22/2025,01:15,24.43,.76,7.47,7.32,87.8,2.89,2.38,.22,28300,9
06/22/2025,01:30,24.39,.76,7.48,7.38,88.5,2.9,2.41,.2,29200,9
06/22/2025,01:45,24.36,.77,7.48,7.38,88.4,2.77,2.53,.21,28300,9.1
06/22/2025,02:00,24.31,.77,7.47,7.29,87.3,2.79,2.47,.21,28700,9.1
06/22/2025,02:15,24.29,.77,7.48,7.33,87.8,2.79,2.45,.22,28900,9.1
06/22/2025,02:30,24.28,.77,7.47,7.34,87.8,2.96,2.3,.16,29600,9.1
06/22/2025,02:45,24.26,.77,7.47,7.33,87.6,2.88,2.32,.22,30100,9.1
06/22/2025,03:00,24.24,.77,7.48,7.31,87.4,2.8,2.23,.21,30200,9.1
06/22/2025,03:15,24.23,.77,7.47,7.28,87.1,2.85,2.35,.26,29800,9
06/22/2025,03:30,24.22,.77,7.46,7.17,85.7,2.97,2.37,.2,29800,9
06/22/2025,03:45,24.2,.77,7.46,7.19,85.9,2.87,2.35,.24,30700,9
06/22/2025,04:00,24.19,.77,7.46,7.18,85.8,2.82,2.34,.23,30700,9
06/22/2025,04:15,24.16,.77,7.45,7.2,86,2.8,2.24,.21,30700,8.9
06/22/2025,04:30,24.16,.76,7.49,7.3,87.1,2.8,2.37,.25,30100,9.1
06/22/2025,04:45,24.13,.76,7.47,7.22,86.1,2.88,2.34,.25,30100,9.2
06/22/2025,05:00,24.12,.76,7.48,7.25,86.4,2.81,2.27,.22,30100,9.2
06/22/2025,05:15,24.1,.76,7.47,7.19,85.8,2.76,2.32,.24,29600,9.2
06/22/2025,05:30,24.06,.76,7.47,7.19,85.6,2.8,2.14,.18,29300,9.1
06/22/2025,06:00,24.03,.75,7.49,7.26,86.5,2.82,2.15,.2,29200,8.8
06/22/2025,06:15,24.01,.75,7.48,7.21,85.8,2.85,2,.22,29400,8.8
06/22/2025,06:30,23.98,.75,7.48,7.21,85.7,2.78,2.31,.18,29400,8.8
06/22/2025,06:45,23.98,.75,7.48,7.22,85.9,2.88,2.02,.19,29400,8.2
06/22/2025,07:00,23.96,.75,7.47,7.14,84.9,2.81,2.03,.2,29400,8.2
06/22/2025,07:15,23.96,.75,7.48,7.17,85.2,2.75,2.23,.22,29400,8.2
06/22/2025,07:30,23.94,.75,7.48,7.15,85,2.68,2.21,.23,29400,8.2
06/22/2025,07:45,23.91,.75,7.48,7.18,85.3,2.71,2.08,.2,29100,8.1
06/22/2025,08:00,23.91,.75,7.48,7.19,85.4,2.82,1.93,.19,29100,8
06/22/2025,08:15,23.91,.75,7.47,7.19,85.4,2.84,1.97,.19,29100,7.9
06/22/2025,08:30,23.92,.75,7.47,7.15,84.9,2.88,2.01,.2,29600,7.9
06/22/2025,08:45,23.91,.75,7.48,7.16,85.1,2.89,1.98,.21,29600,7.9
06/22/2025,09:00,23.91,.75,7.48,7.2,85.6,2.85,1.97,.23,30000,7.9
06/22/2025,09:15,23.92,.75,7.5,7.26,86.3,2.74,2.04,.23,30000,7.9
06/22/2025,09:30,23.92,.75,7.5,7.25,86.2,2.73,2.09,.26,30000,7.9
06/22/2025,09:45,23.92,.75,7.48,7.29,86.6,2.8,2.09,.22,30000,8
06/22/2025,10:00,23.92,.75,7.49,7.22,85.9,2.89,2.13,.26,30300,8.2
06/22/2025,10:15,23.93,.75,7.5,7.28,86.6,2.79,2.28,.25,29800,8.3
06/22/2025,10:30,23.95,.75,7.5,7.31,86.9,2.81,2.2,.25,29300,8.5
06/22/2025,10:45,23.97,.75,7.51,7.31,87,2.75,2.3,.23,29100,8.6
06/22/2025,11:00,24.25,.75,7.53,7.42,88.8,2.76,2.3,.28,28500,8.8
06/22/2025,11:15,24.35,.75,7.53,7.42,88.9,2.77,2.29,.27,28700,9.1
06/22/2025,11:30,24.52,.75,7.54,7.43,89.2,2.68,2.14,.17,28700,9
06/22/2025,11:45,24.61,.75,7.53,7.45,89.7,2.69,2.14,.22,28300,9
06/22/2025,12:00,24.62,.75,7.52,7.44,89.6,2.7,2.18,.22,28000,8.9
06/22/2025,12:15,24.95,.75,7.54,7.5,90.8,2.72,2.2,.13,27500,8.7
06/22/2025,12:30,25.01,.76,7.54,7.53,91.3,2.66,2.2,.16,26900,8.6
06/22/2025,12:45,24.85,.76,7.54,7.5,90.6,2.8,2.21,.19,26900,8.4
06/22/2025,13:00,24.7,.76,7.54,7.43,89.6,2.8,2.28,.18,26900,8.2
06/22/2025,13:30,24.89,.76,7.54,7.47,90.4,2.77,2.25,.16,27100,8.2
06/22/2025,13:45,25.06,.76,7.55,7.48,90.8,2.75,2.3,.15,27900,8
06/22/2025,14:00,25.08,.76,7.55,7.5,91.1,2.69,2.37,.17,27900,8.1
06/22/2025,14:15,25.3,.76,7.56,7.55,92,2.7,2.31,.15,27900,8.2
06/22/2025,14:30,25.46,.76,7.57,7.58,92.7,2.65,2.29,.11,27900,8.2
06/22/2025,14:45,25.53,.76,7.58,7.63,93.4,2.74,2.46,.17,27600,8.3
06/22/2025,15:00,25.55,.76,7.59,7.66,93.9,2.65,2.52,.13,26600,8.2
06/22/2025,15:15,25.63,.76,7.58,7.67,94.2,2.68,2.58,.15,26500,8.3
06/22/2025,15:30,25.79,.76,7.59,7.67,94.4,2.55,2.61,.12,26200,8.5
06/22/2025,15:45,26.15,.76,7.64,7.77,96.3,2.53,2.65,.13,25700,8.6
06/22/2025,16:00,25.69,.76,7.59,7.66,94.1,2.68,2.72,.15,25700,8.8
06/22/2025,16:15,25.49,.76,7.57,7.64,93.5,2.71,2.76,.19,25700,8.9
06/22/2025,16:30,25.49,.76,7.57,7.64,93.5,2.72,2.75,.19,26100,9.1
06/22/2025,16:45,25.88,.76,7.61,7.75,95.5,2.6,2.8,.17,25700,9.3
06/22/2025,17:00,25.93,.76,7.63,7.79,96.1,2.66,2.83,.17,25900,9.5
06/22/2025,17:15,26.23,.76,7.66,7.92,98.2,2.52,2.86,.16,24800,9.6
06/22/2025,17:30,26.02,.76,7.64,7.85,97,2.61,2.98,.15,25000,9.7
06/22/2025,17:45,25.96,.76,7.64,7.85,96.8,2.51,3.06,.19,25000,9.8
06/22/2025,18:00,25.88,.76,7.63,7.84,96.6,2.58,3.14,.2,24200,10
06/22/2025,18:15,25.92,.76,7.63,7.84,96.6,2.56,3.18,.23,23800,10.2
06/22/2025,18:30,25.96,.76,7.61,7.73,95.4,2.5,3.11,.2,23300,10.5
06/22/2025,18:45,25.98,.76,7.63,7.84,96.8,2.48,3.29,.21,22500,10.9
06/22/2025,19:00,25.9,.77,7.6,7.69,94.8,2.49,3.31,.19,21900,11
06/22/2025,19:15,26,.76,7.62,7.8,96.4,2.42,3.17,.18,21600,11.1
06/22/2025,19:30,25.7,.76,7.59,7.65,94,2.7,3.16,.2,21600,11.2
06/22/2025,19:45,25.42,.76,7.52,7.4,90.5,2.61,2.93,.17,22300,11.2
06/22/2025,20:00,25.41,.77,7.51,7.36,90,2.62,4.01,.19,22300,11.1
06/22/2025,20:15,25.31,.79,7.48,7.21,87.9,2.77,2.7,.13,22900,11
06/22/2025,20:30,25.35,.78,7.49,7.19,87.8,2.56,2.71,.17,23700,11
06/22/2025,20:45,25.35,.8,7.48,7.22,88.1,2.7,2.95,.19,24400,10.7
06/22/2025,21:00,25.27,.77,7.5,7.29,88.9,2.84,3.19,.22,25600,10.7
06/22/2025,21:15,25.28,.77,7.5,7.3,89,2.73,3.12,.23,26600,10.7
06/22/2025,21:30,25.22,.77,7.5,7.29,88.8,2.75,3.3,.22,27000,10.7
06/22/2025,21:45,25.3,.77,7.49,7.27,88.7,2.62,3.36,.24,27000,11.2
06/22/2025,22:00,25.25,.78,7.48,7.25,88.3,2.6,2.84,.23,27000,11
06/22/2025,22:15,25.21,.79,7.46,7.15,87.1,2.73,2.8,.16,27000,11
06/22/2025,22:30,25.28,.79,7.47,7.19,87.7,2.53,2.91,.18,27000,11
06/22/2025,22:45,25.29,.8,7.48,7.25,88.4,2.56,2.83,.18,26000,10.9
06/22/2025,23:00,25.26,.79,7.48,7.21,87.9,2.76,2.81,.21,26000,10.5
06/22/2025,23:15,25.19,.78,7.47,7.12,86.6,3.26,2.81,.18,26000,10.2
06/22/2025,23:30,25.2,.79,7.49,7.27,88.5,2.6,2.71,.16,24300,10
06/22/2025,23:45,25.14,.77,7.52,7.35,89.3,2.55,2.85,.19,24100,10
06/23/2025,00:00,25.14,.77,7.51,7.33,89.1,2.63,2.95,.2,24400,10
06/23/2025,00:15,25.16,.78,7.51,7.33,89.1,2.64,2.93,.19,24400,10.1
06/23/2025,00:30,25.14,.78,7.46,6.97,84.8,2.54,2.77,.16,24400,10
06/23/2025,00:45,25.11,.78,7.45,6.97,84.7,2.53,2.69,.17,24400,10
06/23/2025,01:00,25.07,.78,7.46,6.98,84.8,2.79,2.82,.22,24400,10
